"","outer_left_eyebrow_x","outer_left_eyebrow_y","inner_left_eyebrow_x","inner_left_eyebrow_y","inner_right_eyebrow_x","inner_right_eyebrow_y","outer_right_eyebrow_x","outer_right_eyebrow_y","top_nose_x","top_nose_y","nose_tip_x","nose_tip_y","outer_left_eye_corner_x","outer_left_eye_corner_y","inner_left_eye_corner_x","inner_left_eye_corner_y","inner_right_eye_corner_x","inner_right_eye_corner_y","outer_right_eye_corner_x","outer_right_eye_corner_y","left_mouth_corner_x","left_mouth_corner_y","right_mouth_corner_x","right_mouth_corner_y"
"218_3",0.234913793103448,0.43687707641196,0.466594827586207,0.422757475083056,0.582974137931034,0.42358803986711,0.806034482758621,0.426079734219269,0.521551724137931,0.488372093023256,0.519396551724138,0.62624584717608,0.31573275862069,0.498338870431894,0.433189655172414,0.510797342192691,0.613146551724138,0.507475083056478,0.731681034482759,0.491694352159468,0.393318965517241,0.76578073089701,0.637931034482759,0.769102990033223
"303_2",0.196368527236046,0.436587591240876,0.416274377942165,0.404653284671533,0.565568258238063,0.400547445255474,0.783456624075319,0.415602189781022,0.490921318090114,0.451186131386861,0.490921318090114,0.574817518248175,0.273032952252858,0.473996350364964,0.392064559515804,0.472627737226277,0.588433086751849,0.464872262773723,0.704102219233356,0.458485401459854,0.349024882313383,0.708029197080292,0.635507733691997,0.699361313868613
"2052",0.175765645805593,0.462015503875969,0.40612516644474,0.441343669250646,0.544607190412783,0.435658914728682,0.780292942743009,0.449095607235142,0.474034620505992,0.50594315245478,0.467376830892144,0.645994832041344,0.249667110519308,0.51937984496124,0.381491344873502,0.528165374677003,0.576564580559254,0.526614987080103,0.709720372836218,0.51266149870801,0.376830892143808,0.782428940568475,0.599866844207723,0.776744186046512
"2083",0.116354234001293,0.452313503305005,0.405946994182288,0.425401322001889,0.54169360051713,0.422096317280453,0.83322559793148,0.446175637393768,0.471881060116354,0.506137865911237,0.473820297349709,0.650613786591124,0.198448610213316,0.513692162417375,0.367162249515191,0.525495750708215,0.585649644473174,0.526440037771483,0.74983839689722,0.513220018885741,0.327731092436975,0.790840415486308,0.620555914673562,0.796506137865911
"153_3",0.188300835654596,0.462686567164179,0.416713091922006,0.438225538971808,0.567688022284123,0.442786069651741,0.79108635097493,0.471393034825871,0.491364902506964,0.5,0.494707520891365,0.621475953565506,0.272423398328691,0.515339966832504,0.403899721448468,0.520729684908789,0.573259052924791,0.527363184079602,0.707520891364902,0.525290215588723,0.352089136490251,0.76077943615257,0.630640668523677,0.759950248756219
"245_1",0.14194464158978,0.462888665997994,0.420865862313698,0.438314944834504,0.550035486160397,0.4358074222668,0.821859474804826,0.466399197592778,0.486160397444996,0.509528585757272,0.488999290276792,0.664994984954865,0.223562810503903,0.515546639919759,0.38041163946061,0.528084252758275,0.584811923349894,0.526579739217653,0.737402413058907,0.513540621865597,0.359119943222143,0.802407221664995,0.608232789212207,0.797392176529589
"299_6",0.22483660130719,0.480318883906328,0.462745098039216,0.464872944693572,0.586274509803922,0.463876432486298,0.803267973856209,0.483806676631789,0.524183006535948,0.506726457399103,0.522875816993464,0.625809666168411,0.312418300653595,0.509715994020927,0.428104575163399,0.51270553064275,0.605228758169935,0.513702042850025,0.718954248366013,0.508719481813652,0.405228758169935,0.747882411559542,0.643790849673203,0.744892874937718
"200_2",0.176386913229019,0.42704280155642,0.435277382645804,0.393968871595331,0.541963015647226,0.391050583657588,0.792318634423898,0.428988326848249,0.487908961593172,0.442607003891051,0.4950213371266,0.582684824902724,0.254623044096728,0.463035019455253,0.389758179231863,0.463035019455253,0.591749644381223,0.463035019455253,0.71977240398293,0.464980544747082,0.344238975817923,0.717898832684825,0.654338549075391,0.716926070038911
"329_1",0.224657534246575,0.501567398119122,0.466438356164384,0.457157784743992,0.584246575342466,0.457680250783699,0.820547945205479,0.486938349007315,0.526712328767123,0.513061650992686,0.530821917808219,0.61337513061651,0.310958904109589,0.532915360501567,0.44041095890411,0.528735632183908,0.612328767123288,0.524033437826541,0.74041095890411,0.520376175548589,0.413013698630137,0.769592476489028,0.657534246575342,0.763322884012539
"172_3",0.251831501831502,0.425454545454545,0.456043956043956,0.419636363636364,0.60989010989011,0.419636363636364,0.808608058608059,0.44,0.532967032967033,0.480727272727273,0.529304029304029,0.593454545454545,0.321428571428571,0.490181818181818,0.438644688644689,0.498909090909091,0.61996336996337,0.501818181818182,0.735347985347985,0.498909090909091,0.401098901098901,0.753454545454545,0.654761904761905,0.754181818181818
"299_1",0.193946188340807,0.543110084680523,0.460201793721973,0.545419553502694,0.593609865470852,0.540415704387991,0.836883408071749,0.525019245573518,0.532511210762332,0.581986143187067,0.54652466367713,0.687836797536567,0.283071748878924,0.582371054657429,0.424887892376682,0.590454195535027,0.622757847533632,0.584295612009238,0.757847533632287,0.568899153194765,0.408632286995516,0.821401077752117,0.669282511210762,0.814087759815243
"264_1",0.154402102496715,0.478809283551968,0.42969776609724,0.417759838546922,0.557818659658344,0.420282542885974,0.816031537450723,0.473763874873865,0.49934296977661,0.485872855701312,0.509855453350854,0.626135216952573,0.249671484888305,0.513622603430878,0.392247043363995,0.513622603430878,0.599211563731932,0.511604439959637,0.735873850197109,0.511099899091826,0.348226018396846,0.778002018163471,0.672141918528252,0.761856710393542
"2029",0.178260869565217,0.546616941928609,0.42536231884058,0.535428875865743,0.542753623188406,0.527437400106553,0.790579710144928,0.538092701118807,0.482608695652174,0.582312200319659,0.481159420289855,0.711241342567928,0.265217391304348,0.581779435269046,0.397826086956522,0.594033031433138,0.57463768115942,0.590836441129462,0.708695652173913,0.575919019712307,0.384057971014493,0.821523708044752,0.602173913043478,0.820458177943527
"140_1",0.18578352180937,0.454861111111111,0.432956381260097,0.411805555555556,0.548465266558966,0.413194444444444,0.808562197092084,0.45625,0.493537964458805,0.484722222222222,0.493537964458805,0.582638888888889,0.27140549273021,0.509722222222222,0.40064620355412,0.515277777777778,0.594507269789984,0.515972222222222,0.726171243941842,0.513194444444444,0.369951534733441,0.749305555555556,0.626817447495961,0.751388888888889
"256_3",0.19698397737983,0.464849354375897,0.447690857681433,0.462697274031564,0.567389255419416,0.467718794835007,0.808671065032988,0.48493543758967,0.502356267672008,0.507890961262554,0.501413760603205,0.654232424677188,0.262959472196041,0.500717360114778,0.403393025447691,0.518651362984218,0.605089538171536,0.525107604017217,0.744580584354383,0.51793400286944,0.340245051837889,0.750358680057389,0.644674835061263,0.759684361549498
"239_3",0.204928664072633,0.528245787908821,0.428015564202335,0.467789890981169,0.53177691309987,0.461843409316155,0.760051880674449,0.492566897918731,0.485084306095979,0.514370664023786,0.496757457846952,0.635282457879088,0.276264591439689,0.54410307234886,0.402075226977951,0.543111992071358,0.573281452658885,0.533201189296333,0.699092088197147,0.522299306243806,0.389105058365759,0.79187314172448,0.642023346303502,0.773042616451933
"221_2",0.168674698795181,0.472794117647059,0.395582329317269,0.45,0.536144578313253,0.445588235294118,0.785140562248996,0.460294117647059,0.467871485943775,0.506617647058824,0.466867469879518,0.661764705882353,0.254016064257028,0.504411764705882,0.3785140562249,0.513970588235294,0.568273092369478,0.515441176470588,0.691767068273092,0.505882352941176,0.363453815261044,0.792647058823529,0.595381526104418,0.797794117647059
"2055",0.119063109954457,0.447521865889213,0.38711776187378,0.390184645286686,0.504879635653871,0.382410106899903,0.786597267404034,0.435374149659864,0.44242029928432,0.465014577259475,0.441119063109954,0.576287657920311,0.198438516590761,0.493683187560739,0.344176968119714,0.492711370262391,0.553675992192583,0.487852283770651,0.700065061808718,0.483965014577259,0.31099544567339,0.768221574344023,0.603122966818478,0.766763848396501
"2084",0.208592777085928,0.452938117524701,0.496886674968867,0.375455018200728,0.613947696139477,0.371294851794072,0.861768368617684,0.438377535101404,0.569115815691158,0.47061882475299,0.586550435865504,0.580863234529381,0.300124533001245,0.499219968798752,0.462017434620174,0.504420176807072,0.64134495641345,0.501820072802912,0.790784557907846,0.4934997399896,0.404732254047323,0.756110244409776,0.73785803237858,0.742069682787311
"308_1",0.149829184968277,0.461185718964953,0.408979990239141,0.431378971503439,0.536847242557345,0.430723878152637,0.81112737920937,0.461185718964953,0.473889702293802,0.484769079593842,0.476817959980478,0.602358336062889,0.254758418740849,0.490992466426466,0.384089799902391,0.495250573206682,0.570522205954124,0.496560759908287,0.702781844802343,0.494595479855879,0.370912640312347,0.727481166066164,0.613469985358712,0.725843432689158
"197_2",0.201086956521739,0.442684063373719,0.474184782608696,0.384902143522833,0.573369565217391,0.376514445479963,0.826086956521739,0.424044734389562,0.532608695652174,0.430568499534017,0.544836956521739,0.554520037278658,0.292119565217391,0.453867660764212,0.432065217391304,0.452935694315005,0.612771739130435,0.447343895619758,0.747282608695652,0.440820130475303,0.407608695652174,0.711090400745573,0.665760869565217,0.706430568499534
"153_4",0.186196980589504,0.472142446869615,0.446441409058231,0.449167145318782,0.537023723939612,0.453762205628949,0.790079079798706,0.474439977024698,0.493170381020848,0.497989661114302,0.494608195542775,0.610568638713383,0.263838964773544,0.500287191269385,0.396836808051761,0.511200459506031,0.582314881380302,0.514072372199885,0.713156002875629,0.507179781734635,0.356578001437815,0.768523836875359,0.626887131560029,0.764503159103963
"203_3",0.198850574712644,0.435677530017153,0.445977011494253,0.41852487135506,0.562068965517241,0.424528301886792,0.806896551724138,0.463121783876501,0.5,0.47598627787307,0.495402298850575,0.628644939965695,0.266666666666667,0.485420240137221,0.401149425287356,0.492281303602058,0.598850574712644,0.499142367066895,0.732183908045977,0.501715265866209,0.357471264367816,0.777015437392796,0.642528735632184,0.775300171526587
"115_1",0.231454005934718,0.542299349240781,0.497032640949555,0.532537960954447,0.591988130563798,0.541214750542299,0.813056379821958,0.54880694143167,0.544510385756677,0.592190889370933,0.541543026706231,0.712581344902386,0.314540059347181,0.586767895878525,0.448071216617211,0.603036876355748,0.618694362017804,0.605206073752712,0.740356083086053,0.594360086767896,0.416913946587537,0.815618221258134,0.655786350148368,0.808026030368764
"231_1",0.222065063649222,0.499485066941298,0.478076379066478,0.502574665293512,0.58981612446959,0.496395468589083,0.83026874115983,0.484037075180227,0.536067892503536,0.538619979402678,0.541725601131542,0.683831101956746,0.308345120226308,0.539649845520082,0.441301272984441,0.54788877445932,0.620933521923621,0.543769309989701,0.751060820367751,0.53038105046344,0.391796322489392,0.772399588053553,0.67043847241867,0.766220391349125
"127_3",0.19255094869993,0.470469459868753,0.427266338721012,0.453306410903584,0.569922698524245,0.453306410903584,0.808854532677442,0.468450277637557,0.494729444834856,0.50530035335689,0.495432185523542,0.63907117617365,0.261419536191145,0.520444220090863,0.411103302881237,0.52801615345785,0.589599437807449,0.525492175668854,0.738580463808855,0.512367491166078,0.375966268446943,0.764260474507824,0.634574841883345,0.763755678950025
"148_3",0.173943173943174,0.486633663366337,0.428967428967429,0.458910891089109,0.51975051975052,0.46039603960396,0.785862785862786,0.494554455445545,0.472626472626473,0.506435643564356,0.462231462231462,0.666831683168317,0.239085239085239,0.517821782178218,0.381150381150381,0.525742574257426,0.571725571725572,0.528217821782178,0.715176715176715,0.522277227722772,0.316008316008316,0.777227722772277,0.618156618156618,0.779207920792079
"187_1",0.210659898477157,0.530599369085173,0.482233502538071,0.481388012618297,0.582064297800338,0.482649842271293,0.838409475465313,0.521766561514196,0.529610829103215,0.546372239747634,0.536379018612521,0.661829652996845,0.294416243654822,0.578548895899054,0.430626057529611,0.573501577287066,0.624365482233503,0.565930599369085,0.758037225042301,0.561514195583596,0.371404399323181,0.771608832807571,0.686971235194585,0.755205047318612
"291_3",0.208358208955224,0.502469690166143,0.44955223880597,0.497081275258195,0.592238805970149,0.498877413560844,0.820298507462687,0.498877413560844,0.524776119402985,0.544678940278401,0.536119402985075,0.709474629546475,0.284179104477612,0.542882801975752,0.417910447761194,0.553659631791648,0.623283582089552,0.553659631791648,0.754029850746269,0.541086663673103,0.408955223880597,0.815895823978446,0.64955223880597,0.813650651100135
"2038",0.184331797235023,0.457007125890736,0.477946017116524,0.417102137767221,0.605003291639236,0.418527315914489,0.876892692560895,0.476009501187648,0.541803818301514,0.483135391923991,0.53982883475971,0.599524940617577,0.273206056616195,0.494061757719715,0.427913100724161,0.503087885985748,0.641869651086241,0.510688836104513,0.788018433179724,0.510688836104513,0.391705069124424,0.780047505938242,0.654377880184332,0.786698337292162
"194_4",0.217770034843206,0.517263843648208,0.45383275261324,0.499674267100977,0.587979094076655,0.500977198697068,0.834494773519164,0.514657980456026,0.522648083623693,0.566775244299674,0.522648083623693,0.682084690553746,0.297909407665505,0.575244299674267,0.433797909407665,0.581758957654723,0.615853658536585,0.578501628664495,0.75,0.569381107491857,0.418118466898955,0.81628664495114,0.651567944250871,0.812377850162866
"169_4",0.221574344023324,0.452793834296724,0.41399416909621,0.429672447013488,0.524052478134111,0.428387925497752,0.725218658892128,0.454720616570328,0.469387755102041,0.483622350674374,0.46865889212828,0.597944765574823,0.279883381924198,0.49582530507386,0.388483965014577,0.499678869621066,0.551749271137026,0.502890173410405,0.660349854227405,0.502890173410405,0.356413994169096,0.75208734746307,0.571428571428571,0.759794476557482
"150_2",0.201072386058981,0.434898612593383,0.452412868632708,0.371398078975454,0.559651474530831,0.366595517609392,0.804289544235925,0.41889007470651,0.504691689008043,0.434898612593383,0.506702412868633,0.56350053361793,0.284182305630027,0.462113127001067,0.412868632707775,0.457844183564568,0.598525469168901,0.453041622198506,0.727211796246649,0.451440768409819,0.35254691689008,0.708110992529349,0.640750670241287,0.719850586979722
"222_4",0.221503637833468,0.460248447204969,0.450282942603072,0.438509316770186,0.548100242522231,0.429813664596273,0.780113177041229,0.442236024844721,0.500404203718674,0.494409937888199,0.497978981406629,0.63167701863354,0.287793047696039,0.513664596273292,0.409054163298302,0.514906832298137,0.592562651576395,0.509316770186335,0.714632174616006,0.500621118012422,0.379143088116411,0.780124223602484,0.616814874696847,0.781987577639752
"2044",0.13366645846346,0.467010309278351,0.374141161773891,0.422164948453608,0.50843222985634,0.416494845360825,0.780137414116177,0.461855670103093,0.440974391005621,0.511340206185567,0.436602123672705,0.644329896907217,0.202998126171143,0.524742268041237,0.361648969394129,0.537628865979381,0.54528419737664,0.534536082474227,0.702685821361649,0.522680412371134,0.334166146158651,0.79020618556701,0.586508432229856,0.787628865979381
"194_3",0.200974421437272,0.4496336996337,0.422655298416565,0.434981684981685,0.577344701583435,0.425824175824176,0.808769792935445,0.429487179487179,0.504263093788063,0.485347985347985,0.515225334957369,0.638278388278388,0.265529841656516,0.500915750915751,0.408038976857491,0.504578754578755,0.600487210718636,0.499084249084249,0.74299634591961,0.484432234432234,0.376370280146163,0.769230769230769,0.661388550548112,0.758241758241758
"282_1",0.221364744110479,0.472373540856031,0.452071486596263,0.4284046692607,0.564175467099919,0.430739299610895,0.804224207961007,0.485214007782101,0.507717303005686,0.500389105058366,0.503655564581641,0.586770428015564,0.303818034118603,0.516731517509728,0.424857839155158,0.519066147859922,0.593826157595451,0.522178988326848,0.719333874898457,0.524124513618677,0.408610885458976,0.787937743190661,0.599918765231519,0.792217898832685
"169_3",0.279823269513991,0.468154957321077,0.46980854197349,0.439264609323703,0.57879234167894,0.438608010505581,0.763622974963181,0.458305975049245,0.525036818851252,0.494418910045962,0.53240058910162,0.630334865397242,0.346097201767305,0.516086671043992,0.450662739322533,0.518056467498359,0.600147275405007,0.513460275771504,0.702503681885125,0.508864084044649,0.430780559646539,0.760341431385424,0.631811487481591,0.759684832567301
"2092",0.200989486703772,0.490574712643678,0.470006184291899,0.454252873563218,0.584415584415584,0.451494252873563,0.831168831168831,0.486896551724138,0.53308596165739,0.527816091954023,0.54421768707483,0.661149425287356,0.280148423005566,0.540229885057471,0.434755720470006,0.550804597701149,0.614100185528757,0.551264367816092,0.763141620284477,0.540229885057471,0.382807668521954,0.794022988505747,0.669758812615955,0.794022988505747
"222_3",0.168888888888889,0.46010844306739,0.398888888888889,0.457784663051898,0.564444444444444,0.455460883036406,0.805555555555556,0.463981409759876,0.48,0.519752130131681,0.476666666666667,0.656855151045701,0.241111111111111,0.525948876839659,0.377777777777778,0.535243996901627,0.584444444444444,0.538342370255616,0.725555555555556,0.532920216886135,0.335555555555556,0.804027885360186,0.605555555555556,0.80867544539117
"134_1",0.184419713831479,0.457903313416621,0.442766295707472,0.480717001629549,0.564387917329094,0.485062466051059,0.822734499205087,0.479630635524172,0.499205087440382,0.509505703422053,0.488076311605723,0.634980988593156,0.272655007949126,0.507332971211298,0.400635930047695,0.512764801738186,0.601748807631161,0.51982618142314,0.732114467408585,0.520369364475828,0.351351351351351,0.732210755024443,0.611287758346582,0.748506246605106
"2043",0.186699206833435,0.473684210526316,0.480170835875534,0.413809753742154,0.615009151921904,0.415258329309512,0.86516168395363,0.477547078705939,0.554606467358145,0.498792853693868,0.569249542403905,0.604538870111057,0.276388041488713,0.528247223563496,0.438071995118975,0.528247223563496,0.643075045759609,0.531144374698213,0.794996949359365,0.532592950265572,0.421598535692495,0.796233703524867,0.680902989627822,0.796233703524867
"210_1",0.183551847437426,0.445,0.463647199046484,0.424166666666667,0.612634088200238,0.429166666666667,0.874851013110846,0.460833333333333,0.533969010727056,0.494166666666667,0.530393325387366,0.62,0.274135876042908,0.5075,0.423122765196663,0.511666666666667,0.638855780691299,0.515833333333333,0.786650774731824,0.515,0.398092967818832,0.763333333333333,0.65315852205006,0.774166666666667
"106_3",0.183710961420698,0.40699238009861,0.453153704837722,0.384580905423577,0.622780159216167,0.381443298969072,0.878138395590937,0.394441954280592,0.540110226576852,0.451815329448678,0.548071034905083,0.621694307485433,0.268830373545622,0.479605558045719,0.417023882424985,0.479605558045719,0.657072872014697,0.478260869565217,0.804654011022658,0.47333034513671,0.385180649112064,0.772747646795159,0.704837721984078,0.764679515912147
"321_3",0.147007805724198,0.444647758462946,0.392020815264527,0.415980481854224,0.530355594102342,0.415370539798719,0.766261925411969,0.453491918267765,0.462272333044232,0.477279658432449,0.467909800520382,0.625495577920098,0.222463139635733,0.485818847209515,0.360797918473547,0.491308325709058,0.563313096270598,0.495577920097591,0.697311361665221,0.494967978042086,0.333044232437121,0.781030802073803,0.608412836079792,0.781030802073803
"313_1",0.195449241540257,0.507692307692308,0.456242707117853,0.446153846153846,0.58926487747958,0.436363636363636,0.844224037339557,0.488111888111888,0.528004667444574,0.516550116550117,0.536172695449242,0.661538461538462,0.280630105017503,0.550582750582751,0.426487747957993,0.551515151515152,0.624854142357059,0.545454545454545,0.768378063010502,0.534731934731935,0.404317386231039,0.798601398601399,0.668611435239207,0.792074592074592
"2115",0.182471264367816,0.478677527551509,0.448994252873563,0.451365596550072,0.576867816091954,0.452803066602779,0.805316091954023,0.483469094393867,0.517241379310345,0.523718255869669,0.517959770114943,0.663152850982271,0.255747126436782,0.521322472448491,0.408045977011494,0.537613799712506,0.59698275862069,0.539051269765213,0.736350574712644,0.527551509343555,0.364942528735632,0.783421178725443,0.630747126436782,0.785337805462386
"314_5",0.162262156448203,0.496486151302191,0.413319238900634,0.482017362546507,0.531183932346723,0.484911120297644,0.781183932346723,0.509714758164531,0.471458773784355,0.538238941711451,0.471458773784355,0.677139313766019,0.244714587737844,0.539065729640347,0.382663847780127,0.551880942538239,0.556553911205074,0.556428276147168,0.695031712473573,0.550640760644895,0.32399577167019,0.779247622984704,0.594080338266385,0.789995866060356
"180_2",0.19391206313416,0.392779783393502,0.430665163472379,0.336462093862816,0.53325817361894,0.330685920577617,0.800450958286358,0.373285198555957,0.483652762119504,0.381227436823105,0.481397970687711,0.486642599277978,0.2728297632469,0.403610108303249,0.401352874859076,0.40072202166065,0.58173618940248,0.394945848375451,0.710259301014656,0.392057761732852,0.382187147688839,0.627436823104693,0.617812852311161,0.623104693140794
"144_4",0.179566563467492,0.461982675649663,0.417956656346749,0.462945139557267,0.586996904024768,0.46390760346487,0.817956656346749,0.467757459095284,0.504024767801858,0.508180943214629,0.505882352941176,0.631857555341675,0.271826625386997,0.512030798845043,0.407430340557276,0.519249278152069,0.596284829721362,0.520692974013474,0.730650154798762,0.515880654475457,0.373993808049536,0.778633301251203,0.636532507739938,0.7776708373436
"259_2",0.215505913272011,0.428377153218495,0.463863337713535,0.410244786944696,0.59592641261498,0.414324569356301,0.816031537450723,0.450135992747054,0.528909329829172,0.466001813236627,0.521681997371879,0.626019945602901,0.296977660972405,0.469174977334542,0.42969776609724,0.476427923844062,0.607095926412615,0.482320942883046,0.73850197109067,0.482320942883046,0.370565045992116,0.756572982774252,0.624835742444152,0.767452402538531
"273_1",0.227854855923159,0.489592006661116,0.488794023479189,0.487510407993339,0.604055496264674,0.489592006661116,0.838847385272145,0.499167360532889,0.538954108858058,0.549125728559534,0.530416221985059,0.659034138218151,0.307897545357524,0.549125728559534,0.43863393810032,0.559950041631973,0.629669156883671,0.56203164029975,0.754535752401281,0.55661948376353,0.417289220917823,0.809741881765196,0.623799359658485,0.813072439633639
"198_3",0.184769038701623,0.480135249366019,0.423220973782772,0.466610312764159,0.569288389513109,0.460693153000845,0.81398252184769,0.469146238377008,0.496878901373283,0.502958579881657,0.49812734082397,0.633136094674556,0.255930087390762,0.520710059171598,0.401997503121099,0.526627218934911,0.598002496878901,0.524091293322063,0.742821473158552,0.514792899408284,0.365792759051186,0.787827557058326,0.651685393258427,0.786136939983094
"157_1",0.22149302707137,0.510155316606929,0.481542247744053,0.498805256869773,0.607875307629204,0.498207885304659,0.849056603773585,0.531063321385902,0.541427399507793,0.55794504181601,0.531583264971288,0.67741935483871,0.310090237899918,0.547192353643967,0.447908121410993,0.564516129032258,0.625922887612797,0.572281959378734,0.756357670221493,0.566308243727599,0.422477440525021,0.807646356033453,0.621821164889254,0.814814814814815
"101_7",0.240804996530187,0.425882352941176,0.453157529493407,0.415294117647059,0.610687022900763,0.418823529411765,0.804302567661346,0.423529411764706,0.537820957668286,0.483529411764706,0.547536433032616,0.619411764705882,0.312283136710618,0.491176470588235,0.43442054129077,0.503529411764706,0.623872310895212,0.502352941176471,0.744621790423317,0.49,0.423317140874393,0.750588235294118,0.648854961832061,0.752941176470588
"138_1",0.226944667201283,0.537241379310345,0.443464314354451,0.508275862068965,0.538091419406576,0.502758620689655,0.752205292702486,0.509655172413793,0.491579791499599,0.553793103448276,0.4971932638332,0.673793103448276,0.307939053728949,0.571034482758621,0.410585404971933,0.568275862068966,0.575781876503609,0.559310344827586,0.67682437850842,0.551724137931034,0.392943063352045,0.79448275862069,0.615878107457899,0.779310344827586
"2031",0.204861111111111,0.471891891891892,0.475,0.446486486486486,0.610416666666667,0.447027027027027,0.85,0.475135135135135,0.54375,0.518918918918919,0.54375,0.659459459459459,0.288888888888889,0.525945945945946,0.430555555555556,0.54,0.636805555555556,0.541081081081081,0.772916666666667,0.527027027027027,0.421527777777778,0.804324324324324,0.646527777777778,0.801621621621622
"241_4",0.201048951048951,0.464335664335664,0.435314685314685,0.475524475524476,0.567307692307692,0.474825174825175,0.79458041958042,0.470629370629371,0.504370629370629,0.539160839160839,0.496503496503497,0.673426573426573,0.278846153846154,0.536363636363636,0.407342657342657,0.552447552447552,0.590909090909091,0.552447552447552,0.722027972027972,0.538461538461538,0.373251748251748,0.795104895104895,0.616258741258741,0.800699300699301
"2036",0.192786885245902,0.432053941908714,0.484590163934426,0.379149377593361,0.60327868852459,0.379668049792531,0.882622950819672,0.435165975103734,0.545573770491803,0.461099585062241,0.544918032786885,0.580912863070539,0.268196721311475,0.481327800829876,0.43672131147541,0.493257261410788,0.647213114754098,0.494294605809129,0.815081967213115,0.486514522821577,0.402622950819672,0.774896265560166,0.681311475409836,0.782676348547718
"119_1",0.220739842328684,0.443934760448522,0.462098241358399,0.41131498470948,0.535476046088538,0.41335372069317,0.768344451182535,0.440366972477064,0.49787750151607,0.473496432212029,0.500303214069133,0.591233435270133,0.285021224984839,0.500509683995923,0.406913280776228,0.501529051987768,0.580351728320194,0.50203873598369,0.698605215281989,0.505606523955148,0.380230442692541,0.750254841997961,0.614311704063069,0.751274209989806
"2112",0.156941649899396,0.454608938547486,0.412474849094567,0.428072625698324,0.533199195171026,0.428072625698324,0.799798792756539,0.451117318435754,0.473843058350101,0.498603351955307,0.463782696177062,0.634776536312849,0.227364185110664,0.517458100558659,0.374245472837022,0.521648044692737,0.57645875251509,0.520251396648045,0.724346076458752,0.512569832402235,0.326961770623742,0.77304469273743,0.603621730382294,0.774441340782123
"314_2",0.177937915742794,0.409897292250233,0.431263858093126,0.371148459383754,0.544345898004435,0.367880485527544,0.805432372505543,0.405695611577965,0.491685144124169,0.430438842203548,0.492239467849224,0.545751633986928,0.253880266075388,0.466853408029879,0.392461197339246,0.46265172735761,0.590909090909091,0.46171802054155,0.73059866962306,0.465452847805789,0.348669623059867,0.739495798319328,0.650221729490022,0.733426704014939
"252_1",0.180154142581888,0.458179126572909,0.430635838150289,0.453737971872687,0.564547206165703,0.452257586972613,0.807321772639692,0.463360473723168,0.501926782273603,0.5099925980755,0.507707129094412,0.653589933382679,0.262042389210019,0.512953367875648,0.404624277456647,0.526276831976314,0.591522157996146,0.527017024426351,0.73121387283237,0.515173945225759,0.380539499036609,0.77720207253886,0.617533718689788,0.777942264988897
"144_3",0.20892274211099,0.461840383776712,0.442328618063112,0.426951591801134,0.575081610446137,0.433493240296555,0.793253536452666,0.463148713475796,0.507072905331882,0.479720889664195,0.509249183895539,0.608373310074139,0.287268770402612,0.491059747056258,0.41512513601741,0.493676406454427,0.59031556039173,0.494984736153511,0.713275299238302,0.492368076755342,0.365070729053319,0.750981247274313,0.649075081610446,0.746620148277366
"176_1",0.197674418604651,0.483814523184602,0.461627906976744,0.462817147856518,0.576744186046512,0.464566929133858,0.834883720930233,0.496937882764654,0.525581395348837,0.503937007874016,0.537209302325581,0.640419947506562,0.295348837209302,0.517935258092738,0.427906976744186,0.521434820647419,0.609302325581395,0.52405949256343,0.741860465116279,0.5249343832021,0.397674418604651,0.753280839895013,0.63953488372093,0.756780402449694
"269_1",0.17726887192536,0.504055619930475,0.452926208651399,0.497103128621089,0.57167090754877,0.492468134414832,0.846480067854114,0.489571263035921,0.518235793044953,0.52954808806489,0.527565733672604,0.660486674391657,0.259541984732824,0.53765932792584,0.41136556403732,0.544032444959444,0.61323155216285,0.540556199304751,0.763358778625954,0.528968713789108,0.402035623409669,0.792584009269988,0.659033078880407,0.785631517960603
"182_3",0.202175883952856,0.43129520052597,0.446056210335449,0.430637738330046,0.57842248413418,0.432610124917817,0.804170444242974,0.439184746877055,0.508612873980054,0.48586456278764,0.501359927470535,0.623931623931624,0.276518585675431,0.488494411571335,0.416137805983681,0.501643655489809,0.595648232094288,0.504273504273504,0.733454215775159,0.493754109138725,0.368993653671804,0.756081525312295,0.640072529465095,0.757396449704142
"294_1",0.222598870056497,0.476103777878926,0.458757062146893,0.437869822485207,0.553672316384181,0.434683659535731,0.796045197740113,0.467000455166136,0.505084745762712,0.485662266727355,0.503954802259887,0.627218934911243,0.294915254237288,0.498862084660901,0.41864406779661,0.501137915339099,0.598305084745763,0.49977241693218,0.721468926553672,0.493855257168867,0.386440677966102,0.760127446517979,0.642937853107345,0.756941283568503
"2003",0.190366972477064,0.489159175039662,0.45565749235474,0.488630354309889,0.587920489296636,0.487572712850344,0.830275229357798,0.496033844526705,0.515290519877676,0.52934955050238,0.507645259938838,0.65520888418826,0.277522935779817,0.5193019566367,0.425076452599388,0.535166578529878,0.601681957186544,0.537810682178741,0.745412844036697,0.524590163934426,0.339449541284404,0.745637228979376,0.665137614678899,0.745108408249603
"206_1",0.252957233848954,0.477037037037037,0.505004549590537,0.445185185185185,0.642402183803458,0.448888888888889,0.861692447679709,0.487407407407407,0.572338489535942,0.514074074074074,0.581437670609645,0.634074074074074,0.339399454049136,0.528888888888889,0.468607825295723,0.532592592592593,0.662420382165605,0.536296296296296,0.7852593266606,0.534814814814815,0.442220200181984,0.780740740740741,0.682438580527753,0.781481481481481
